0.057167 -0.031019
0.057238 -0.031028
0.057310 -0.031038
0.057382 -0.031048
0.057453 -0.031057
0.057525 -0.031067
0.057597 -0.031076
0.057669 -0.031086
0.057740 -0.031095
0.057812 -0.031104
0.057884 -0.031113
0.057955 -0.031123
0.058027 -0.031132
0.058099 -0.031141
0.058171 -0.031150
0.058242 -0.031159
0.058314 -0.031168
0.058386 -0.031177
0.058458 -0.031186
0.058529 -0.031195
0.058601 -0.031203
0.058673 -0.031212
0.058744 -0.031221
0.058816 -0.031229
0.058888 -0.031238
0.058960 -0.031247
0.059031 -0.031255
0.059103 -0.031264
0.059175 -0.031272
0.059247 -0.031280
0.059318 -0.031289
0.059390 -0.031297
0.059462 -0.031305
0.059533 -0.031313
0.059605 -0.031321
0.059677 -0.031329
0.059749 -0.031337
0.059820 -0.031345
0.059892 -0.031353
0.059964 -0.031361
0.060036 -0.031369
0.060107 -0.031377
0.060179 -0.031384
0.060251 -0.031392
0.060322 -0.031400
0.060394 -0.031407
0.060466 -0.031415
0.060538 -0.031422
0.060609 -0.031430
0.060681 -0.031437
0.060753 -0.031444
0.060825 -0.031452
0.060896 -0.031459
0.060968 -0.031466
0.061040 -0.031473
0.061111 -0.031480
0.061183 -0.031487
0.061255 -0.031494
0.061327 -0.031501
0.061398 -0.031508
0.061470 -0.031515
0.061542 -0.031522
0.061614 -0.031529
0.061685 -0.031535
0.061757 -0.031542
0.061829 -0.031549
0.061900 -0.031555
0.061972 -0.031562
0.062044 -0.031568
0.062116 -0.031575
0.062187 -0.031581
0.062259 -0.031587
0.062331 -0.031594
0.062403 -0.031600
0.062474 -0.031606
0.062546 -0.031612
0.062618 -0.031618
0.062689 -0.031624
0.062761 -0.031630
0.062833 -0.031636
0.062905 -0.031642
0.062976 -0.031648
0.063048 -0.031654
0.063120 -0.031659
0.063192 -0.031665
0.063263 -0.031671
0.063335 -0.031676
0.063407 -0.031682
0.063478 -0.031687
0.063550 -0.031693
0.063622 -0.031698
0.063694 -0.031704
0.063765 -0.031709
0.063837 -0.031714
0.063909 -0.031720
0.063981 -0.031725
0.064052 -0.031730
0.064124 -0.031735
0.064196 -0.031740
0.064267 -0.031745
0.064339 -0.031750
0.064411 -0.031755
0.064483 -0.031760
0.064554 -0.031764
0.064626 -0.031769
0.064698 -0.031774
0.064770 -0.031778
0.064841 -0.031783
0.064913 -0.031788
0.064985 -0.031792
0.065056 -0.031796
0.065128 -0.031801
0.065200 -0.031805
0.065272 -0.031810
0.065343 -0.031814
0.065415 -0.031818
0.065487 -0.031822
0.065559 -0.031826
0.065630 -0.031830
0.065702 -0.031834
0.065774 -0.031838
0.065845 -0.031842
0.065917 -0.031846
0.065989 -0.031850
0.066061 -0.031854
0.066132 -0.031857
0.066204 -0.031861
0.066276 -0.031865
0.066348 -0.031868
0.066419 -0.031872
0.066491 -0.031875
0.066563 -0.031879
0.066634 -0.031882
0.066706 -0.031886
0.066778 -0.031889
